1102,"Pre-sale | În construcție | ... | 1 |  /  | 6 | Zenya Residence Pacurari | Pacurari, Iasi, Iasi | de la 1450 €/m²  | Prețul pe metru pătrat | 37-85 m² | Vezi descrierea anunțului | Zenya Residence – PăcurariUn nou reper al locuirii moderne în IașiÎntr-un oraș care se dezvoltă rapid, apare un proiect rezidențial care ridică standardele de confort și calitate: Zenya Residence. Sit... | Creative real imob srl  | Dezvoltator | Preț imbatabil de lansare 1.450€/mp - Apartament 1 cameră în Păcurari | 63 075 € | 1342 €/m² | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 47 m² | START VÂNZĂRI la cel mai nou complex din Iași - Pacurari Alpha Bank | 63 075 € | 1342 €/m² | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 47 m² | DEZVOLTATOR, Comision 0% - Apartament 1 cameră, decomandat în Păcurari | 53 650 € | 1450 €/m² | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 37 m² | Mai sunt anunțuri în acest proiect | Descoperă toate anunțurile"
1103,"1 |  /  | 10 | 73 000 € | 2281 €/m² | Apartament 2 camere, renovat, mobilat, ETAJ 1, Tatarasi | Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 32 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament modern cu 2 camere, RENOVAT complet si MOBILAT, aflat la ETAJUL 1 intr-un bloc fara risc seismic din TatarasiApartamentul are o suprafata de 32 mp si este compus din camera de zi, dormitor,... | Greenland Imobiliare | Agenție imobiliară"
1104,"1 |  /  | 7 | 138 000 € | 2190 €/m² | Apartament 2 camere de vanzare Bucium | Bucium, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 63 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament premium, complet renovat în 2024, cu finisaje și mobilier de înaltă calitate – gata de locuit! Preț: 138.000 €Vă propun spre vânzare un apartament superb, cu suprafața de 63 mp, complet ren... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
1105,"1 |  /  | 9 | 58 990 € | 1788 €/m² | Apartament o camera decomandat, etaj intermediar- Frumoasa, Poitiers | Frumoasa, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 33 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 1 camera cu suprafata de 33mp utili, situat la etajul 3 din 4 intr-un bloc din 1978 din zona Frumoasa.Apartamentul este decomandat si dispune de ce... | Top Imobil | Agenție imobiliară"
1106,"1 |  /  | 5 | 92 000 € | 1769 €/m² | Apartament 2 camere BLOC NOU 2017, ideal investitie, Nicolina | Nicolina 1, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Etaj | parter | Vezi descrierea anunțului | Cod Oferta: CP6652Agentia Casa Prima va propune spre vanzare un apartament de 2 camere cu suprafata de 52 mp situat in zona Nicolina-Spitalul de Recuperare la parterul unui bloc cu 4 etaje construit i... | Agentia CASA PRIMA | Agenție imobiliară"
1107,"1 |  /  | 13 | 94 900 € | 1483 €/m² | Apartament 2 camere, 64 mp, DECOMANDAT, BLOC NOU, Pepinierii | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 64 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament cu 2 camere, DECOMANDAT, complet mobilat si utilat, aflat la etajul 4 5, intr-un BLOC NOU din zona Pepinierii - Tudor NeculaiApartamentul are o suprafata generoasa de 64 mp si este compus d... | Top Imobil | Agenție imobiliară"
1108,"1 |  /  | 10 | 129 900 € | 1998 €/m² | Apartament 3 camere, mobilat, parcare, boxa, BLOC NOU, Pepinierii | CUG, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 65 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament cu 3 camere open-space, complet mobilat si utilat, aflat la etajul 4 ( cu lift ), intr-un BLOC NOU din zona Pepinierii - Tudor NeculaiApartamentul este compus din camera de zi cu bucatarie ... | Top Imobil | Agenție imobiliară"
1109,"1 |  /  | 9 | 106 000 € | 2000 €/m² | Apartament 2 camere mobilat- CUG, Pepinierii | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament modern cu 2 camere, MOBILAT si utilat, INTABULAT, aflat la ETAJUL 2 3, intr-un BLOC NOU din zona Pepinierii Tudor Neculai.Apartamentul are o su... | Top Imobil | Agenție imobiliară"
1110,"1 |  /  | 10 | 73 000 € | 2355 €/m² | Apartament modern cu 2 camere Tatarasi | Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 31 m² | Etaj | 1 etajul | Vezi descrierea anunțului | IasiChirie vă propune spre vânzare: Apartament modern 2 camere - TătărașiVă propunem spre vânzare un apartament cochet și modern cu 2 camere, situat în zona Tătărași, într-un imobil bine întreținut, l... | Iasi Chirie | Agenție imobiliară"
1111,"1 |  /  | 11 | 135 000 € | 1688 €/m² | Apartament 4 camere Galata | Mircea cel Batran, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 80 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Agentia imobiliara Central Casa din Iasi va recomanda spre cumparare un apartament decomandat, amplasat in zona Galata, intr-un bloc construit in 1985:- situat la etajul 3 din 4 niveluri- cu 4 camere ... | Central Casa | Agenție imobiliară"
1112,"1 |  /  | 21 | 150 000 € | 1695 €/m² | PRET PROMOTIONAL DE LANSARE: Apartament cu 3 camere, 2 bai, 2 balcoane | Nicolina 1, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 88.5 m² | Etaj | 1 etajul | Vezi descrierea anunțului | START VANZARI la cel mai nou complex din Iasi!Apartament cu 3 camere – 88,5 mp | Pădurea CetățuiaDescoperă un apartament cu 3 camere spațios și elegant, situat într-o zonă liniștită, la doar 5 minute ... | Creative Real Imob | Agenție imobiliară"
1113,"1 |  /  | 15 | 90 000 € | 1324 €/m² | Apartament 3 camere decomandat- Cantemir, Podu de Piatra | Cantemir, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 68 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 3 camere modelul decomandat, cu suprafata de 68mp, situat in Cantemir- Podu de Piatra la etajul 4 din 4 fara risc seismic.Apartamentul dispune de c... | Top Imobil | Agenție imobiliară"
1114,"1 |  /  | 15 | 105 000 € | 1694 €/m² | START VANZARI: Apartament cu 2 camere la PRET PROMOTIONAL (lansare) | Nicolina 1, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 62 m² | Etaj | 1 etajul | Vezi descrierea anunțului | START VANZARI la cel mai nou complex din Iasi!Apartament cu 2 camere – 62 mp | Pădurea CetățuiaAlege un apartament de 62 mp, perfect compartimentat și construit cu materiale de calitate superioară, în... | Creative Real Imob | Agenție imobiliară"
1115,"1 |  /  | 6 | 63 000 € | 1615 €/m² | 2 camere semidecomandat zona Mircea cel Batran | Mircea cel Batran, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 39 m² | Etaj | parter | Vezi descrierea anunțului | 2 camere semidecomandat zona Mircea cel BatranTop Imobil va propune spre vanzare un apartament cu 2 camere semidecomandat, 39 mp,zona Mircea cel Batran.Este situat la parter intr_un bloc cu 4 etaje fa... | Top Imobil | Agenție imobiliară"
1116,"1 |  /  | 12 | 73 000 € | 1698 €/m² | START VANZARI: Apartament cu 1 cameră, 43 mp, direct de la DEZVOLTATOR | Nicolina 1, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 43 m² | Etaj | 1 etajul | Vezi descrierea anunțului | START VANZARI la cel mai nou complex din Iasi!Apartament cu 1 cameră – 43 mp | Pădurea CetățuiaDescoperă un apartament modern, spațios și luminos, situat într-o zonă liniștită, la doar 5 minute de Pal... | Creative Real Imob | Agenție imobiliară"
1117,"1 |  /  | 11 | 92 180 € | 1589 €/m² | NOU  PLATOU GALATA APARTAMENT 2 CAMERE 46MP | Galata, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 58 m² | Etaj | 1 etajul | Vezi descrierea anunțului | TEL 0790888001
COMISION 0%
FINALIZARE OCTOMBRIE 2025
TVA 21% INCLUS IN PRET
PARCARE INTABULATA 8000 EURO suprateran/ 10000 euro subteran
COMPLEX EXCLUSIVIST - LOCUL SUFLETULUI NUMIT ACASA -
Desc... | ACASA IMOBILIARE | Agenție imobiliară"
1118,"1 |  /  | 10 | 96 900 € | 1794 €/m² | Apartament 2 camere, Podu Ros - Renovat - liber | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere modelul semidecomandat, cu suprafata de 54mp, situat in Podu Ros intr-un bloc construit in anul 1971, la etajul 8 din 10 cu lift nou schimbat.Apartam... | Top Imobil | Agenție imobiliară"
1119,"1 |  /  | 12 | 156 000 € | 1950 €/m² | Apartament 3 camere, 2 bai, DECOMANDAT, ETAJ 1, Pacurari | Canta, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 80 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament cu 3 camere, 2 bai, DECOMANDAT, mobilat si utilat, aflat la ETAJUL 1 intr-un bloc din ANUL 1988 in zona PACURARI - Moara de FocApartamentul are o suprafata generoasa de aproximativ 80 mp si... | Top Imobil | Agenție imobiliară"
1120,"1 |  /  | 17 | 115 000 € | 1643 €/m² | Apartament 3 camere decomandat- Nicolina | Nicolina 2, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 3 camere, decomandat, suprafata de 70 mp, situat in zona Nicolina la etajul 4 din 4 intr-un bloc construit in anul 1982!Apartamentul dispune de izo... | Top Imobil | Agenție imobiliară"
1121,"1 |  /  | 9 | 74 500 € | 1863 €/m² | Apartament o camera, bloc nou- CUG, Soseaua Nicolina | CUG, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 40 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 1 camera cu suprafata de 40mp, situat la etajul 1 din 4 intr-un bloc nou, intabulat din 2016 din zona CUG, soseaua Nicolina.Apartamentul este compu... | Top Imobil | Agenție imobiliară"
1122,"1 |  /  | 10 | 127 000 € | 1764 €/m² | Apartament 3 camere decomandat Gara | Centru, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Va propunem spre achizitie un apartament cu 3 camere situat in zona Garii. Apartamentul se afla la etajul 8/10 al unui bloc construit in 1978 si are o suprafata de 72mp. Se vinde mobilat si utilat ca ... | Smart Casa Imobiliare | Agenție imobiliară"
1123,"1 |  /  | 11 | 73 000 € | 2281 €/m² | Vanzare apartament 2 camere renovat mobilat si utilat - Tatarasi | Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 32 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 2 camere model confort redus cu suprafata de 32mp, situat in Tatarasi la etajul 1 din 4 intr-un bloc fara risc seismic.Apartamentul a fost renovat ... | Top Imobil | Agenție imobiliară"
1124,"1 |  /  | 7 | 280 000 € | 3011 €/m² | MiniPenthouse cu 4 camere A. Panu (Fostul BRD) | Strada Anastasie Panu, Centru, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 93 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Agentia imobiliara Central Casa din Iasi va recomanda spre cumparare un minipenthouse amplasat central in zona A. Panu (fostul BRD), intr-un bloc din 1990:- la etajul 8/8 cu planseu dublu si hidroizol... | Central Casa | Agenție imobiliară"
1125,"1 |  /  | 10 | 153 000 € | 1779 €/m² | Apartament 4 camere, decomandat, 2 bai, etaj 2, centrala, PVC, Galata | Galata, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 86 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 4 camere, 86 mp - 153.000 euroFotografii REALE! 0746 |758| 458Agentia Casa Prima va propune spre vanzare un apartament cu 4 camere, situat la etajul 2/4, intr-un bloc din Galata, cu acces r... | Reactualizat | Agentia CASA PRIMA | Agenție imobiliară"
1126,"1 |  /  | 6 | 82 900 € | 1594 €/m² | Apartament 2 camere-Podul de Piatra-etaj intermediar-fara risc | Cantemir, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Vă prezentăm spre vânzare un apartament cu 2 camere semidecomandat, având o suprafață totală de 52 mp, situat la etajul 3/4, într-un bloc solid, fără risc seismic.Locuința necesită îmbunătățită și dis... | INVEST IMOBILIARE | Agenție imobiliară"
1127,"1 |  /  | 9 | 76.253 RON | 6.932,09 RON/m² | Garsoniera Iasi, ID: R2824088 | Strada Mitropolit Varlaam, Nicolina 2, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 11 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Se vinde prin licitatie publica apartament
Jud. Iasi, UAT Iasi, Str MITROPOLIT VARLAAM, Nr. 12A,  Tronson B
Apartament in bloc de locuinte.
Apartament 1 camera
Suprafata utila de 10,22 mp
Utilita... | Imopont | Agenție imobiliară"
1128,"1 |  /  | 8 | 43 500 € | 1891 €/m² | Garsoniera Baza3 etajul 3 din 4 | Centru, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 23 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Va propunem spre vanzare o garsoniera situata in baza 3 cu suprafata de 23 mp, bloc construit in anul 1978 fara risc seismic, se accepta si plata prin credit ipotecar.

Se afla la etajul 3 din 4, ca... | Reactualizat | Smart Casa Imobiliare | Agenție imobiliară"
1129,"1 |  /  | 10 | 72 700 € | 1731 €/m² | Apartament in sistem de rate /Nicolina-Podu Ros | CUG, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 42 m² | Vezi descrierea anunțului | Sistem de rate până la finalizare – B-Home ResidenceZona Nicolina – CUG, lângă SelgrosLa BHome poți cumpăra un apartament cu avans 50% și rate parțiale pe perioada construcției, iar diferența se achit... | Costin Frij  Imo Hub | Agenție imobiliară"
1130,"1 |  /  | 13 | 128 000 € | 1778 €/m² | Apartament cu 3 camere decomandat, 2 bai, etajul 2 Cug Aleea Tudor Nec | CUG, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament cu 3 camere, model decomandat, cu 2 Bai, situat in zona Aleea Tudor Neculai - Cug, la etajul 2 din 4 intr-un bloc din 1986.Apartamentul dispune... | Top Imobil | Agenție imobiliară"
1131,"1 |  /  | 8 | 80 000 € | 1633 €/m² | Apartament 2 camere - Profi Visan - 49 mp - 80.000 euro ! | Barnova, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament 2 camere | Vișan – zona Profi | 48,8 mp total | Etaj 1/3 | Bloc nou 2022 | Mobilat & utilat
Vă propun spre vânzare un apartament modern cu 2 camere, situat în zona Vișan, într-un bloc nou ... | Stil Imobil | Agenție imobiliară"
1132,"1 |  /  | 16 | 107 700 € | 1210 €/m² | Apartament spațios 4 camere, 2 băi, balcon generos – Pacurari | Pacurari, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 89 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Locuința ideală pentru o familie care își dorește spațiu, confort și calitate într-o zonă bine conectată a Iașului – Pacurari.

 Localizare excelentă – în imediata apropiere a mijloacelor de transpo... | Stil Imobil | Agenție imobiliară"
1133,"1 |  /  | 9 | 65 300 € | 1306 €/m² | Apartament o camera Pacurari - Alpha Bank - 49mp. | Pacurari, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 50 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Va propunem spre achizitie apartament cu o camera, bucatarie inchisa, hol cu dressing, balcon inchis in termopan cu iesire atat din bucatarie cat si din dormitor, cu o suprafata de 49mp.
Imobilul se ... | Stil Imobil | Agenție imobiliară"
1134,"1 |  /  | 14 | 85 000 € | 1569 €/m² | Semicentral | 3 camere mobilat si utilat | renovat | parter | Bulevardul Tudor Vladimirescu, Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 54.16 m² | Etaj | parter | Vezi descrierea anunțului | casa-alba.ro - din 2001
Impartim bucuria de a fi acasa!

EXCLUSIVITATE!

Agentia Imobiliara Casa Alba va prezinta spre vanzare o locuinta pretabila atat pentru locuit, cat si pentru investitie pr... | Agentia Imobiliara Casa Alba | Agenție imobiliară"
1135,"1 |  /  | 15 | 75 500 € | 1480 €/m² | APARTAMENT-3 CAMERE-DACIA | Dacia, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 51 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Agentia Invest Imobiliare va propune spre vanzare un apartament cu 3 camere, model semidecomandat, localizat in zona DACIA.Suprafata apartamentului este de 51 mp utili si 53 mp suprafata totala.Aparta... | INVEST IMOBILIARE | Agenție imobiliară"
1136,"În construcție | de la 1450 €/m²  | Zenya Residence Pacurari | Pacurari, Iasi, Iasi | Prețul pe metru pătrat | 37-85 m² | Vezi descrierea anunțului | Zenya Residence – PăcurariUn nou reper al locuirii moderne în IașiÎntr-un oraș care se dezvoltă rapid, apare un proiect rezidențial care ridică standardele de confort și calitate: Zenya Residence. Sit... | Creative real imob srl  | Dezvoltator"
1137,"1 |  /  | 9 | 110 000 € | 1833 €/m² | Apartament Calea Galata, Iasi - CD 60mp +boxa+parcare, et1 -mobilat | Calea Galata, Mircea cel Batran, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 60 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Stroe House Land vă oferă un apartament decomandat cu 2 camere, transformat inteligent în 3 camere, situat la strada principală în Galata. Acest apartament se află la etajul 1 și dispune de o suprafaț... | STROE HOUSE LAND SRL | Agenție imobiliară"
1138,"1 |  /  | 7 | 120 000 € | 1875 €/m² | Apartament cu 3 camere decomandat, 2 bai - Pacurari - Petru Poni | Pacurari, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 64 m² | Etaj | parter | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament cu 3 camere decomandat, model cu 2 bai, etaj parter inalt intr-un bloc cu 4 nivele in cartierul Pacurari langa Petru Poni, construit in anul 19... | Top Imobil | Agenție imobiliară"
1139,"1 |  /  | 9 | 110 000 € | 1447 €/m² | Apartament 2 camere- Galata | Valea Adanca, Miroslava, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 76 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Vă propunem spre vânzare un apartament decomandat cu 2 camere, situat în zona Galata, având o suprafață generoasă de 76 mp. Imobilul se află la etajul 1 al unui bloc fără risc seismic.

Apartamentul... | Smart Casa Imobiliare | Agenție imobiliară"
1140,"1 |  /  | 10 | 59 800 € | 1616 €/m² | Apartament 2 camere Cartier Vișoianu/Pepco | Ciurea, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 37 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament 2 camere – 37 mp – Cart. Vișoianu | Bloc Nou | Etaj IntermediarSe oferă spre vânzare un apartament de 2 camere, bine compartimentat, cu living și bucătărie open space, dormitor separat, bai... | Costin Frij  Imo Hub | Agenție imobiliară"
1141,"1 |  /  | 15 | 160 000 € | 2256 €/m² | Oportunitate unica, intr-o locatie premium, gata sa te cucereasca | Strada Anastasie Panu, Centru, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70.91 m² | Etaj | 10 etajul | Vezi descrierea anunțului | casa-alba.ro - din 2001
Impartim bucuria de a fi acasa!

Agentia Imobiliara Casa Alba va prezinta spre vanzare un apartament cu 3 camere, model decomandat, renovat si transformat in 2 camere spatio... | Reactualizat | Agentia Imobiliara Casa Alba | Agenție imobiliară"
1142,"1 |  /  | 12 | 295 000 € | 2810 €/m² | Apartament langa Palas - 105 mp - 4 camere ! | Centru, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 105 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Apartament 4 camere, 105 mp, Palas – Regina Maria
Vă propunem spre vânzare un apartament spațios cu 4 camere, decomandat, cu o suprafață totală de 105 mp, situat la etajul 8/10 într-un bloc construit... | Stil Imobil | Agenție imobiliară"
1143,"1 |  /  | 9 | 130 000 € | 1688 €/m² | Apartament Bucium vis a vis de Jysk | Tesatura, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 77 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament Bucium, suprafata 77 m2, impartit in 2 camere si o bucatarie mare, ca un living. | Agenție imobiliară"
1144,"1 |  /  | 7 | 49 500 € | 1650 €/m² | Apartament 2 camere, 30 mp, ETAJ 2/4, fara risc, Tatarasi | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 30 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 2 camere aflat la ETAJUL 2/4 intr-un bloc FARA RISC seismic din zona Tatarasi - CiurchiApartamentul are o suprafata de aproximativ 30 mp si este compus din camera de zi, bucatarie, dormitor... | Greenland Imobiliare | Agenție imobiliară"
1145,"1 |  /  | 9 | 76 000 € | 1805 €/m² | APARTAMENT 2 CAMERE, RENOVAT RECENT, BLOC FARA RISC, MIRCEA CEL BATRAN | Mircea cel Batran, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 42.1 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Va propun spre cumparare un apartament cu 2 camere, semidecomandat, localizat intr-un bloc fara risc seismic, in zona Mircea cel Batran, avand in proximitate toate utilitatile: supermarketuri, banci, ... | Plus Imobiliare | Agenție imobiliară"
1146,"1 |  /  | 11 | 98 500 € | 1858 €/m² | Apartament 2 camere, RENOVAT modern, 53mp, FARA RISC, Podu Ros - Palas | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | parter | Vezi descrierea anunțului | Apartament modern cu 2 camere, complet RENOVAT premium, aflat la parterul unui bloc FARA RISC seismic din zona PODU ROS - PalasApartamentul are o suprafata de 53 mp si este compus din: camera de zi, d... | Greenland Imobiliare | Agenție imobiliară"
1147,"1 |  /  | 7 | 110 000 € | 2245 €/m² | Apartament cu doua camere situat in Copou - Gaudeamus | Copou, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Vezi descrierea anunțului | Apartament cu 2 camere semidecomandat, situat în zona Copou – Gaudeamus, la etajul 7 al unui bloc construit în 1961, cu o suprafață de 49 mp și balcon. Preț: 110.000 €.Cod ofertă: 6510 | RentEasy | Agenție imobiliară"
1148,"1 |  /  | 21 | 250 000 € | 2912 €/m² | La doar 5 minute de Piata Unirii – 4 Camere spatios, OFERTA UNICA | Strada Bacinschi, Gara, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 85.84 m² | Etaj | 2 etajul | Vezi descrierea anunțului | casa-alba.ro - din 2001
Impartim bucuria de a fi acasa!

OFERTA RECOMANDATA!
Apartament spațios cu 4 camere, la doar 5 minute de Piața Unirii – Confort, Locație Excelentă și Potențial!

Agentia ... | Agentia Imobiliara Casa Alba | Agenție imobiliară"
1149,"1 |  /  | 15 | 181 000 € | 3430 €/m² | Apartament 2 camere, 64.10 mp, zona Copou | Pacurari, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52.77 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Blitz vă propune spre vânzare un apartament cu 2 camere, situat în zona Copou — una dintre cele mai apreciate și exclusiviste zone ale orașului Iași.Poziționarea excelentă oferă acces imediat către re... | BLITZ | Agenție imobiliară"
1150,"1 |  /  | 12 | 104 000 € | 3467 €/m² | Studio utilat complet, 30 mp, zona Centrala | Uzinei, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 30 m² | Etaj | parter | Vezi descrierea anunțului | Blitz vă propune spre închiriere un studio cochet, de 30 mp, situat într-o zonă centrală, ideal pentru cei care își doresc confort și acces rapid către toate punctele de interes ale orașului.Imobilul ... | BLITZ | Agenție imobiliară"
1151,"1 |  /  | 11 | 105 000 € | 2657 €/m² | Apartament cu 2 camere open space | Bularga, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 39.52 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Blitz oferă spre vânzare un apartament de 2 camere situat într-un ansamblu rezidențial, o locație apreciată pentru standardul său rezidențial ridicat și mediul de viață deosebit.Proprietatea este idea... | BLITZ | Agenție imobiliară"
1152,"1 |  /  | 16 | 135 000 € | 1784 €/m² | Apartment 2 camere, 75.68 mp, zona Bucium | Zona Industriala, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 75.68 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Blitz vă propune spre vânzare un apartament modern cu 2 camere, situat la etajul 2 al unui imobil construit în anul 2015.Locuința impresionează prin compartimentarea practică și suprafața generoasă de... | BLITZ | Agenție imobiliară"
1153,"1 |  /  | 9 | 123 000 € | 1984 €/m² | Apartament 3 camere, 62 mp, zona Podu Ros | Tesatura, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 62 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Blitz vă propune spre vânzare un apartament cu 3 camere, situat la etajul 1 al unui imobil bine întreținut, într-o zonă foarte bună, cu acces facil către toate punctele de interes.Locuința are o supra... | BLITZ | Agenție imobiliară"
1154,"1 |  /  | 6 | 125 000 € | 2155 €/m² | Apartament 2 camere, 58 mp, zona Moara de Vant | Moara de Vant, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 58 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Blitz va propune pentru cumparare un apartament cu 2 camere, cu o suprafata totala de 58 mp.Apartamentul se afla intr-un ansamblu rezidential din zona lacului Sorogari, pozitionat la etajul 3 intr-un ... | BLITZ | Agenție imobiliară"
1155,"1 |  /  | 8 | 96 000 € | 1778 €/m² | Apartament 2 camere decomandat, renovat- Nicolina, Rond Vechi | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere modelul decomandat, cu suprafata de 54mp, geam la baie, situat la etajul 4 din 4, intr-un bloc construit in anul 1983 fara risc seismic!.Apartamentul... | Top Imobil | Agenție imobiliară"
